INFO 2012-01-18 22:58:31,446 Searching 23890 pages for events.
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 153708531335027
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 116174785070143
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 132943050141523
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 158942034203995
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 308360522539036
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 113354928699012
INFO 2012-01-18 23:04:53,796 Importing events for Facebook page 126656490713704
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 187305294615056
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 107378919318570
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 142068369160788
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 106694982741713
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 181245217349
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 116664641692214
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 116196408408159
INFO 2012-01-18 23:04:53,797 Importing events for Facebook page 227375827293311
INFO 2012-01-18 23:04:53,798 Importing events for Facebook page 111599505543055
INFO 2012-01-18 23:04:53,798 Importing events for Facebook page 117214471629898
INFO 2012-01-18 23:04:53,798 Importing events for Facebook page 152190921463474
INFO 2012-01-18 23:04:53,798 Importing events for Facebook page 191072027627476
INFO 2012-01-18 23:04:53,798 Importing events for Facebook page 125532264150289
INFO 2012-01-18 23:04:53,798 Importing events for Facebook page 222708917746505
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 114050121989064
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 210918958978062
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 173859612670392
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 107198172671865
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 133694120006577
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 146636612020658
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 104981696211608
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 167887463735
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 151783398188423
INFO 2012-01-18 23:04:53,799 Importing events for Facebook page 116268685067272
INFO 2012-01-18 23:04:56,623 Importing events for Facebook page 121744964502564
INFO 2012-01-18 23:04:56,624 320899674611343: Imported successfully as Mastering Communication Conference 2012
INFO 2012-01-18 23:04:56,624 204711932951479: Imported successfully as Horsemanship 1 Course
INFO 2012-01-18 23:04:56,625 150022715107655: Imported successfully as 5-Day Confidence Course
INFO 2012-01-18 23:04:56,625 344785735532540: Imported successfully as Spring Colt Starting Camp
INFO 2012-01-18 23:04:56,625 Importing events for Facebook page 148053588552911
INFO 2012-01-18 23:04:56,626 Importing events for Facebook page 304573876025
INFO 2012-01-18 23:04:56,626 Importing events for Facebook page 121652737848192
INFO 2012-01-18 23:04:56,626 Importing events for Facebook page 118975894821433
INFO 2012-01-18 23:04:56,626 Importing events for Facebook page 124373244277417
INFO 2012-01-18 23:04:56,627 Importing events for Facebook page 164899733522821
INFO 2012-01-18 23:04:56,627 Importing events for Facebook page 152413174770773
INFO 2012-01-18 23:04:56,627 Importing events for Facebook page 110826115679100
INFO 2012-01-18 23:04:56,628 Importing events for Facebook page 163485346999342
INFO 2012-01-18 23:04:56,628 Importing events for Facebook page 111725455531373
INFO 2012-01-18 23:04:56,628 Importing events for Facebook page 175954722459986
INFO 2012-01-18 23:04:56,629 Importing events for Facebook page 146921188689085
INFO 2012-01-18 23:04:56,629 Importing events for Facebook page 139228999449659
INFO 2012-01-18 23:04:56,630 Importing events for Facebook page 365167250416
INFO 2012-01-18 23:04:56,630 Importing events for Facebook page 263242980526
INFO 2012-01-18 23:04:56,630 Importing events for Facebook page 201231379903631
INFO 2012-01-18 23:04:56,631 Importing events for Facebook page 115462091809884
INFO 2012-01-18 23:04:57,877 Importing events for Facebook page 175287112543351
INFO 2012-01-18 23:04:57,878 237973802940386: Imported successfully as Jubilation Christmas 2011
INFO 2012-01-18 23:04:57,878 Importing events for Facebook page 267998556794
INFO 2012-01-18 23:04:57,878 Importing events for Facebook page 141406382566152
INFO 2012-01-18 23:04:57,878 Importing events for Facebook page 155754381135837
INFO 2012-01-18 23:04:57,878 Importing events for Facebook page 75529863968
INFO 2012-01-18 23:04:57,878 Importing events for Facebook page 165340213503539
INFO 2012-01-18 23:04:57,878 Importing events for Facebook page 142511125780628
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 339465100209
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 136001569809945
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 33345667517
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 178905195478014
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 178223942229920
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 113857088667426
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 151841864830820
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 100879973290731
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 156490944391001
INFO 2012-01-18 23:04:57,879 Importing events for Facebook page 271205982896101
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 118298614912059
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 133511423363596
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 46268028283
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 144291522263133
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 118768304840866
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 129855587024761
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 105613829460280
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 149715735062369
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 149648038430111
INFO 2012-01-18 23:04:57,880 Importing events for Facebook page 145723488833863
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 168795446464406
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 194143447283474
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 136262093075050
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 218394114838789
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 121321761295071
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 158739337518078
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 194922763862732
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 198467223529811
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 148045291908444
INFO 2012-01-18 23:04:57,881 Importing events for Facebook page 199001506800347
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 186093658104368
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 145210162205984
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 105389029538965
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 229448510427426
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 154707087919585
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 220617161290916
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 121605947850065
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 170943662949632
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 60418923108
INFO 2012-01-18 23:04:57,882 Importing events for Facebook page 315820182725
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 157643677636062
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 199838516759634
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 116620155029794
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 120225551327329
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 116250835065882
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 117161264969125
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 253894904620754
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 111526432218302
INFO 2012-01-18 23:04:57,883 Importing events for Facebook page 139792682752921
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 121058987943438
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 120353691313595
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 244907452217183
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 115732978449440
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 164071020296421
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 186091814763564
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 111561012215640
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 186493181369312
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 118067634886134
INFO 2012-01-18 23:04:57,884 Importing events for Facebook page 132259433485912
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 113870221978165
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 169635134626
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 116564815035245
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 124857794194594
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 270532243948
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 283775306602
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 286545524690779
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 113856088644705
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 134925133200406
INFO 2012-01-18 23:04:57,885 Importing events for Facebook page 111733268865545
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 100870649957259
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 152311468116304
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 242542915777521
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 249321021753461
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 152363788110614
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 217169261633676
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 258966920806479
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 102883813118561
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 120416504642006
INFO 2012-01-18 23:04:57,886 Importing events for Facebook page 144102328961069
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 204765432872852
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 194318103931666
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 118635181485012
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 162178253818
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 146484905401035
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 149231701778910
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 116434498381742
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 133489683385137
INFO 2012-01-18 23:04:57,887 Importing events for Facebook page 103689009696527
INFO 2012-01-18 23:04:57,888 Importing events for Facebook page 238645076157574
INFO 2012-01-18 23:04:57,888 Importing events for Facebook page 111536358886201
INFO 2012-01-18 23:04:57,888 Importing events for Facebook page 141896315850481
INFO 2012-01-18 23:04:57,888 Importing events for Facebook page 173133336058234
INFO 2012-01-18 23:04:57,888 Importing events for Facebook page 209911582371728
INFO 2012-01-18 23:04:59,182 Importing events for Facebook page 140879152618101
INFO 2012-01-18 23:04:59,183 225326437534293: Imported successfully as Brunch with Santa
INFO 2012-01-18 23:04:59,183 285556071467766: Imported successfully as Brunch with Santa
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 124603380932231
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 120812631266367
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 116068025081723
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 175533159900
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 123909204322941
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 205534916160501
INFO 2012-01-18 23:04:59,183 Importing events for Facebook page 108148792559596
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 125352668898
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 220011918028568
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 193014454071029
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 117135971638632
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 115564928466445
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 117622551597104
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 122859317761269
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 119369674780286
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 223427997722209
INFO 2012-01-18 23:04:59,184 Importing events for Facebook page 120286717988878
INFO 2012-01-18 23:04:59,185 Importing events for Facebook page 100874253291404
INFO 2012-01-18 23:04:59,185 Importing events for Facebook page 110256099056959
